"snippet","data_ref","x","y","bar","bar_moment"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:53:1:2",103.367,12.736,9.0,"6"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:53:8:9",106.294,12.736,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:53:13:14",109.222,12.736,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:54:1:2",113.91,12.736,10.0,"27/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:55:1:2",123.594,12.736,11.0,"15/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:55:5:6",126.835,12.736,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:55:9:10",130.93,12.736,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:56:1:2",135.619,12.736,12.0,"33/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:56:5:6",138.552,12.736,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:56:9:10",141.717,12.736,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:57:1:2",146.406,12.736,13.0,"9"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:58:1:2",155.931,12.736,14.0,"39/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:59:1:2",165.457,12.736,15.0,"21/2"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:59:5:6",168.818,12.736,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:59:10:11",172.443,12.736,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:60:1:2",177.132,12.736,16.0,"45/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:60:5:6",180.059,12.736,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:60:9:10",182.986,12.736,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:61:1:2",187.675,12.736,17.0,"12"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM309_DiSaatSusah/GPM309_DiSaatSusah_ly_data.ily:62:1:2",197.2,12.736,18.0,"51/4"
