"snippet","data_ref","x","y","tied_data_refs"
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:47:48",120.462,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:54:55",123.08,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:61:62",128.63,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:70:71",132.82,12.736,""
"g''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:76:77",138.793,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:81:82",142.333,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:86:87",144.762,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:91:92",148.311,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:97:98",153.387,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:45:106:107",157.578,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:7:8",175.68,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:12:13",179.075,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:17:18",182.563,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:22:23",185.224,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:27:28",188.644,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:32:33",191.937,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:41:42",196.128,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:48:49",201.677,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:55:56",204.106,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:61:62",209.746,12.736,""
"g''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:70:71",213.937,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:76:77",219.486,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:83:84",222.275,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:90:91",224.816,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:97:98",227.349,12.736,""
"g''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:102:103",229.822,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:47:109:110",234.013,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:7:8",252.115,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:12:13",255.868,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:17:18",260.023,12.736,""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:22:23",262.974,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:27:28",267.709,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:32:33",271.616,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:41:42",275.806,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:48:49",282.061,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:55:56",285.404,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:61:62",290.954,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:70:71",295.144,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:77:78",300.694,12.736,""
"es'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:83:84",305.276,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:90:91",309.404,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:96:97",313.064,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:101:102",316.493,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:48:109:110",320.683,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:7:8",337.636,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:14:15",341.116,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:20:21",344.98,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:27:28",349.246,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:32:33",354.134,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:39:40",359.048,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:45:46",364.167,12.736,""
"es'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:54:55",368.358,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:62:63",375.381,12.736,""
"g''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:69:70",377.956,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:75:76",383.506,12.736,""
"es'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:84:85",387.696,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:92:93",394.821,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:98:99",398.472,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:104:105",401.568,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:109:110",404.844,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:116:117",408.256,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:50:124:125",412.446,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:7:8",429.398,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:14:15",433.971,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:20:21",437.869,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:27:28",441.486,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:32:33",445.128,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:39:40",447.849,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:45:46",451.637,12.736,""
"es'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:54:55",455.827,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:62:63",461.377,12.736,""
"g''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:69:70",463.806,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:75:76",469.356,12.736,""
"f'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:84:85",473.546,12.736,""
"es'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:90:91",476.173,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:97:98",481.027,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:103:104",483.456,12.736,""
"f''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:109:110",486.493,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:114:115",490.408,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:121:122",493.359,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:51:129:130",497.55,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:7:8",514.502,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:13:14",518.75,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:19:20",522.546,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:25:26",525.736,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:31:32",529.882,12.736,""
"es'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:37:38",533.508,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:44:45",536.083,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:52:53",540.274,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:59:60",546.008,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:65:66",548.437,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:76:77",559.148,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:82:83",562.799,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:88:89",565.494,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:95:96",568.027,12.736,""
"g''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:100:101",570.456,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:105:106",572.885,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:110:111",577.236,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:53:119:120",581.427,12.736,""
"f'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:54:7:8",599.529,12.736,""
"es'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:54:13:14",603.158,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:54:21:22",608.708,12.736,""
"d'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:54:29:30",612.898,12.736,""
"c'''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:54:41:42",621.568,12.736,""
"bes''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:54:47:48",624.485,12.736,""
"a''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM014_KuSelaluInginMemujiMu/GPM014_KuSelaluInginMemujiMu_ly_data.ily:54:54:55",626.914,12.736,""
