"snippet","data_ref","x","y","tied_data_refs"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:59:8:9",176.732,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:59:12:13",179.162,15.289,""
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:64:2:3",191.283,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:64:5:6",195.173,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:64:9:10",198.943,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:64:15:16",202.573,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:64:19:20",206.787,15.289,""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:64:23:24",210.6,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:64:26:27",213.961,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:65:2:3",219.515,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:65:6:7",223.405,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:65:10:11",225.834,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:65:16:17",229.463,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:66:2:3",237.974,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:66:6:7",240.891,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:66:10:11",243.484,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:66:14:15",247.113,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:66:20:21",250.542,15.289,""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:66:24:25",255.908,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:66:27:28",260.268,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:67:2:3",264.458,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:67:8:9",268.229,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:67:12:13",271.905,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:67:16:17",275.535,15.289,""
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:68:2:3",284.046,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:68:5:6",286.475,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:68:9:10",288.904,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:68:15:16",292.533,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:68:19:20",296.363,15.289,""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:68:23:24",300.825,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:68:26:27",303.913,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:69:2:3",308.103,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:69:6:7",310.986,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:69:10:11",313.476,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:69:16:17",317.105,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:70:2:3",325.616,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:70:6:7",329.506,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:70:10:11",333.857,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:70:14:15",338.293,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:70:20:21",342.328,15.289,""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:70:24:25",345.894,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:70:27:28",349.707,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:71:2:3",353.898,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:71:8:9",357.787,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM292_TuhankuAjarlahAkuBersabar/GPM292_TuhankuAjarlahAkuBersabar_ly_data.ily:71:12:13",360.687,15.289,""
