"snippet","data_ref","x","y","bar","bar_moment"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:64:8:9",62.444,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:64:12:13",66.47,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:65:4:5",71.159,15.289,6.0,"15/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:65:8:9",74.086,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:65:12:13",78.206,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:66:4:5",82.895,15.289,7.0,"9/2"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:66:8:9",86.179,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:66:12:13",89.106,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:67:4:5",93.795,15.289,8.0,"21/4"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:68:4:5",103.478,15.289,9.0,"6"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:68:8:9",107.744,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:68:12:13",111.489,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:69:4:5",116.177,15.289,10.0,"27/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:69:8:9",119.105,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:69:12:13",122.73,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:69:16:17",126.995,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:70:4:5",131.508,15.289,11.0,"15/2"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:70:8:9",134.436,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:70:13:14",138.112,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:71:4:5",142.801,15.289,12.0,"33/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:72:4:5",152.485,15.289,13.0,"9"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:72:8:9",157.706,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:72:13:14",162.774,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:73:4:5",167.463,15.289,14.0,"39/4"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:73:8:9",170.39,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:73:12:13",173.691,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:73:16:17",176.232,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:74:4:5",180.023,15.289,15.0,"21/2"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:74:8:9",182.95,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:74:12:13",185.944,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:75:4:5",190.632,15.289,16.0,"45/4"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:80:4:5",200.648,15.289,17.0,"12"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:80:8:9",204.76,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:80:12:13",208.385,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:81:4:5",213.074,15.289,18.0,"51/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:81:8:9",216.001,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:81:12:13",218.928,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:81:16:17",221.333,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:82:4:5",225.123,15.289,19.0,"27/2"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:82:8:9",228.05,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:82:13:14",230.978,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:83:4:5",235.666,15.289,20.0,"57/4"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:84:4:5",245.35,15.289,21.0,"15"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:84:8:9",249.172,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:84:12:13",254.274,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:85:4:5",258.962,15.289,22.0,"63/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:85:8:9",262.272,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:85:12:13",266.418,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:86:4:5",271.87,15.289,23.0,"33/2"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:86:8:9",276.895,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:86:12:13",279.822,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:87:4:5",284.511,15.289,24.0,"69/4"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:88:4:5",294.195,15.289,25.0,"18"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:88:8:9",297.436,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:88:12:13",300.66,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:89:4:5",305.446,15.289,26.0,"75/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:89:8:9",308.96,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:89:12:13",312.577,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:89:16:17",318.029,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:90:4:5",321.894,15.289,27.0,"39/2"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:90:8:9",324.896,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:90:13:14",328.248,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:91:4:5",332.937,15.289,28.0,"81/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:92:4:5",342.62,15.289,29.0,"21"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:92:8:9",347.842,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:92:13:14",352.91,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:93:4:5",357.598,15.289,30.0,"87/4"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:93:8:9",360.526,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:93:12:13",363.826,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:93:16:17",366.368,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:94:4:5",370.158,15.289,31.0,"45/2"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:94:8:9",373.086,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:94:12:13",376.079,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM032_PujilahTuhanDenganTifaGong/GPM032_PujilahTuhanDenganTifaGong_ly_data.ily:95:4:5",380.768,15.289,32.0,"93/4"
