"snippet","data_ref","x","y","bar","bar_moment"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:51:24:25",76.63,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:51:28:29",80.468,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:51:32:33",84.128,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:51:36:37",87.779,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:51:40:41",91.729,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:51:44:45",94.338,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:51:48:49",97.596,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:51:55:56",101.787,15.289,4.0,"7/2"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:5:6",110.737,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:9:10",115.164,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:13:14",118.218,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:19:20",122.408,15.289,5.0,"9/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:23:24",126.571,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:27:28",129.958,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:31:32",132.499,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:35:36",135.663,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:39:40",138.092,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:43:44",143.596,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:52:49:50",147.786,15.289,6.0,"11/2"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:5:6",156.736,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:9:10",160.267,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:13:14",163.696,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:19:20",167.887,15.289,7.0,"13/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:23:24",170.556,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:27:28",173.576,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:31:32",177.884,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:35:36",180.715,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:39:40",183.144,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:43:44",187.494,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:53:49:50",191.684,15.289,8.0,"15/2"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:16:17",202.886,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:20:21",206.639,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:24:25",212.091,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:30:31",217.108,15.289,9.0,"17/2"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:34:35",220.554,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:38:39",223.71,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:42:43",227.369,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:46:47",231.02,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:50:51",234.97,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:54:55",237.886,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:58:59",242.118,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:58:64:65",246.308,15.289,10.0,"19/2"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:5:6",255.258,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:9:10",257.687,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:14:15",260.467,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:20:21",264.689,15.289,11.0,"21/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:24:25",269.202,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:28:29",272.341,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:32:33",275.232,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:36:37",277.661,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:40:41",280.902,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:44:45",285.842,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:48:49",291.081,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:59:55:56",295.271,15.289,12.0,"23/2"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:5:6",304.221,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:9:10",307.786,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:13:14",310.216,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:19:20",314.406,15.289,13.0,"25/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:23:24",317.767,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:27:28",323.594,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:31:32",328.09,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:35:36",331.502,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:39:40",334.214,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:43:44",339.53,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:60:49:50",343.72,15.289,14.0,"27/2"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:5:6",352.67,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:9:10",355.979,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:13:14",360.8,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:19:20",365.023,15.289,15.0,"29/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:23:24",368.042,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:27:28",371.701,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:31:32",375.967,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:35:36",380.582,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:39:40",383.012,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:43:44",387.361,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM270_BersukacitalahDalamPengharapan/GPM270_BersukacitalahDalamPengharapan_ly_data.ily:61:49:50",391.552,15.289,16.0,"31/2"
